parent_document_id,document_id,accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
DEBUGV2,08ZkLA5WoD0KIefFUcFP,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1716).jpg,0.0-7.0-2.0-0.3,0,True,True,0,,True,True,False,True,True,False,3,3,0,7,0,,,1,,,,,,,,,images/1 (1716).jpg,B,B,,4,4,0,,DEBUGV2,,,initial_study,17,17,0,305,23468,0.40,162,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,0FRxK9GxPN93KjZQOR6B,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (352).jpg,0.0-14.0-2.0-0.23,0,False,True,0,,True,True,False,True,True,False,10,10,0,,0,,,1,,,,,,,,,images/1 (352).jpg,B,B,,24,24,0,,DEBUGV2,,,initial_study,17,17,0,0,32420,0.55,714,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,0QS50keWES8G8VAqwrIT,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (752).jpg,0.0-12.0-2.0-0.29,0,False,True,0,,True,True,False,True,True,False,8,8,0,,0,,,1,,,,,,,,,images/1 (752).jpg,B,B,,30,30,0,,DEBUGV2,,,initial_study,11,11,0,0,29992,0.51,568,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,0YuqJx9q5OnRp6DU2wuW,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1963).jpg,0.0-12.0-10.0-0.3,0,True,True,0,False,False,False,False,True,True,False,8,8,False,4,0,,,1,,,,0,,,,,images/1 (1963).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,4,4,0,165,30239,0.51,586,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,0uAd2GDH4HKs1rx9EcmR,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1367).jpg,0.0-14.0-2.0-0.18,0,True,True,0,,True,True,False,True,True,False,10,10,0,6,0,,,1,,,,,,,,,images/1 (1367).jpg,B,B,,19,19,0,,DEBUGV2,,,initial_study,2,2,0,258,32366,0.55,709,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,0wliIq76Um5hKrBeEUDU,,,,,2,r,False,,,45,,,3,,1728,DEBUGV2,,0.0-8.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,DEBUGV2,,,answer_counting,,,,,25149,0.43,275,survey-text,,,,,,,,2562
DEBUGV2,0x3JHfH4kNarTc8T0XOa,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1739).jpg,0.0-14.0-2.0-0.24,0,True,True,0,,True,True,False,True,True,False,10,10,0,4,0,,,1,,,,,,,,,images/1 (1739).jpg,Dn+1,Dn,,25,25,0,,DEBUGV2,,,initial_study,24,24,0,180,32432,0.55,715,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,0z1OsheENJZ0dime3rsZ,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (577).jpg,0.0-9.0-10.0-0.11,0,False,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (577).jpg,B,B,,21,21,0,,DEBUGV2,,,initialTest_response,12,12,0,0,26672,0.46,366,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,0ziALrMu1KKaLFpszADN,,,,,2,r,False,,,49,,,3,,1728,DEBUGV2,,0.0-6.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,DEBUGV2,,,answer_counting,,,,,22695,0.39,123,survey-text,,,,,,,,2562
DEBUGV2,1060b2Z7TvGQzIhkautz,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1418).jpg,0.0-13.0-10.0-0.0,0,True,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,0,,,,,images/1 (1418).jpg,B,B,,11,11,0,,DEBUGV2,,,initialTest_response,1,1,0,23,31414,0.53,659,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,129HeydxlT4bC4B4vh0J,0,True,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1635).jpg,0.0-11.0-10.0-0.21,0,True,True,0,False,False,False,False,True,True,True,7,7,8,3,0,,,1,,,,0,,,,,images/1 (1635).jpg,Fnn+1,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,22,22,29,115,29410,0.50,528,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
DEBUGV2,12guO5aoNzL9gcxlPszQ,,,,,2,r,False,,,54,,,3,,1728,DEBUGV2,,0.0-7.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,DEBUGV2,,,answer_counting,,,,,23917,0.41,199,survey-text,,,,,,,,2562
DEBUGV2,15LZFfNgmaJOr81YRnMk,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1087).jpg,0.0-10.0-10.0-0.26,0,True,True,0,False,False,False,False,True,True,False,6,6,False,1,0,,,1,,,,0,,,,,images/1 (1087).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,27,27,0,26,28276,0.48,457,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,1JYFkTWtyKhGPq6TuadO,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (2332).jpg,0.0-12.0-10.0-0.17,0,True,False,0,False,False,True,False,True,True,True,8,7,8,,0,,,2,,,,0,,,,,images/1 (2332).jpg,Dn,Dn,,0,15,0,,DEBUGV2,,,initialTest_response,18,15,18,44,30574,0.52,600,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
DEBUGV2,1NmcaxixZlS1g3ymZgss,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (635).jpg,0.0-9.0-2.0-0.12,0,False,True,0,,True,True,False,False,False,False,5,5,0,,0,,,1,,,,,,,,,images/1 (635).jpg,A,A,,13,13,0,,DEBUGV2,,,initial_study,0,0,0,0,26053,0.44,323,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,1O4HO5MDZhNJipoDd98k,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (201).jpg,0.0-9.0-10.0-0.17,0,False,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (201).jpg,B,B,,30,30,0,,DEBUGV2,,,initialTest_response,18,18,0,0,26807,0.46,372,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,1WNGo8P51ltQfXgXpG5M,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (1462).jpg,0.0-8.0-10.0-0.3,0,True,False,0,False,False,True,False,True,True,True,4,3,4,,0,,,2,,,,0,,,,,images/1 (1462).jpg,Dn,Dn,,0,12,0,,DEBUGV2,,,initialTest_response,4,12,4,384,25266,0.43,282,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
DEBUGV2,1YHdODgVO9HuZkgGqDta,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (639).jpg,0.0-9.0-2.0-0.19,0,False,True,0,,True,True,False,True,True,False,5,5,0,,0,,,1,,,,,,,,,images/1 (639).jpg,B,B,,20,20,0,,DEBUGV2,,,initial_study,3,3,0,0,26132,0.45,330,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,1gP59mCqJxOOCnD1eREZ,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-6.0-5.0-0.1,0,,,0,,,,,,,,2,,,,,,,,,2,,,,,,,7,,,7,,,,,DEBUGV2,,49,digitPresentation,,,,,22614,0.39,116,html-keyboard-response,,,,,,,,2562
DEBUGV2,1hCQaKPHrWmek67QjVeQ,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (361).jpg,0.0-9.0-10.0-0.22,0,True,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (361).jpg,B,B,,28,28,0,,DEBUGV2,,,initialTest_response,23,23,0,194,26931,0.46,377,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,1n6RCcsdp6JMhar70S3p,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-9.0-5.0-0.4,0,,,0,,,,,,,,5,,,,,,,,,5,,,,,,,4,,,4,,,,,DEBUGV2,,44,digitPresentation,,,,,26339,0.45,347,html-keyboard-response,,,,,,,,2562
DEBUGV2,1oXnDjldu8n8623jlalv,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-7.0-5.0-0.3,0,,,0,,,,,,,,3,,,,,,,,,4,,,,,,,8,,,8,,,,,DEBUGV2,,54,digitPresentation,,,,,23859,0.41,194,html-keyboard-response,,,,,,,,2562
DEBUGV2,1tQDTj1xr48SafG7Q4Zb,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1348).jpg,0.0-7.0-10.0-0.6,0,True,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (1348).jpg,B,B,,17,17,0,,DEBUGV2,,,initialTest_response,7,7,0,453,24100,0.41,209,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,1y2fS2EF0dKAnhWvwkE5,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1640).jpg,0.0-5.0-10.0-0.10,0,False,True,0,False,False,False,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (1640).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,11,11,0,0,21745,0.37,61,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,1zYJ8HUEhTAn91ED7fZj,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (619).jpg,0.0-7.0-2.0-0.5,0,True,True,0,,True,True,False,True,True,False,3,3,0,7,0,,,1,,,,,,,,,images/1 (619).jpg,B,B,,6,6,0,,DEBUGV2,,,initial_study,23,23,0,329,23502,0.40,164,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,26wxj04ADaTodwHAMUQm,0,True,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1408).jpg,0.0-7.0-10.0-0.17,0,True,True,0,False,False,False,False,True,True,True,3,3,4,4,0,,,1,,,,0,,,,,images/1 (1408).jpg,Fnn+1,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,18,18,14,201,24352,0.42,220,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
DEBUGV2,2B05wCnjcBpEmGoexqgT,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (676).jpg,0.0-11.0-10.0-0.0,0,True,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (676).jpg,B,B,,21,21,0,,DEBUGV2,,,initialTest_response,1,1,0,354,28929,0.49,507,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,2Ccc4DhJPGaGfqxFVFDQ,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2279).jpg,0.0-14.0-2.0-0.2,0,False,True,0,,True,True,False,True,True,False,10,10,0,,0,,,1,,,,,,,,,images/1 (2279).jpg,B,B,,3,3,0,,DEBUGV2,,,initial_study,28,28,0,0,32159,0.55,693,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,2Eqf2Or9yk7aPix3bUe0,0,True,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (278).jpg,0.0-10.0-10.0-0.6,0,True,True,0,False,True,True,False,True,True,True,6,6,7,,0,,,1,,,,0,,,,,images/1 (278).jpg,Dn+1,Dn,,23,23,0,,DEBUGV2,,,initialTest_response,7,7,25,383,27808,0.47,437,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,2GVkBA6b2FdRh4buCwkf,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (2286).jpg,0.0-9.0-2.0-0.10,0,False,True,0,,True,True,False,False,False,False,5,5,0,,0,,,1,,,,,,,,,images/1 (2286).jpg,A,A,,11,11,0,,DEBUGV2,,,initial_study,0,0,0,0,26031,0.44,321,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,2RsdhfLm4gaxACs44224,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (204).jpg,0.0-8.0-2.0-0.23,0,True,True,0,,True,True,False,True,True,True,4,4,5,10,0,,,1,,,,,,,,,images/1 (204).jpg,Dn+1,Dn,,24,24,0,,DEBUGV2,,,initial_study,13,13,9,479,24954,0.43,258,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,2XR7zsMUMutgxL33a4Kk,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1282).jpg,0.0-11.0-10.0-0.5,0,True,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (1282).jpg,B,B,,2,2,0,,DEBUGV2,,,initialTest_response,6,6,0,468,29039,0.49,512,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,2Xsw3JgPYSzBfaZ83bwv,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (674).jpg,0.0-6.0-2.0-0.8,0,False,True,0,,True,True,False,True,True,True,2,2,3,,0,,,1,,,,,,,,,images/1 (674).jpg,Dn+1,Dn,,9,9,0,,DEBUGV2,,,initial_study,1,1,30,0,22321,0.38,91,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,2aPzB2dOCpavlp1WwknF,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-12.0-5.0-0.7,0,,,0,,,,,,,,8,,,,,,,,,8,,,,,,,6,,,6,,,,,DEBUGV2,,60,digitPresentation,,,,,30105,0.51,578,html-keyboard-response,,,,,,,,2562
DEBUGV2,2hV43409wFnsrkeeZKaX,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (577).jpg,0.0-9.0-2.0-0.20,0,False,True,0,,True,True,False,True,True,False,5,5,0,,0,,,1,,,,,,,,,images/1 (577).jpg,B,B,,21,21,0,,DEBUGV2,,,initial_study,12,12,0,0,26143,0.45,331,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,2hV9oUiCXZKPMhnYKfZs,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-7.0-5.0-0.6,0,,,0,,,,,,,,3,,,,,,,,,7,,,,,,,7,,,7,,,,,DEBUGV2,,54,digitPresentation,,,,,23892,0.41,197,html-keyboard-response,,,,,,,,2562
DEBUGV2,2nCfGGJ659N57cKUezZy,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1779).jpg,0.0-11.0-10.0-0.23,0,True,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (1779).jpg,B,B,,3,3,0,,DEBUGV2,,,initialTest_response,24,24,0,408,29457,0.50,530,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,2o6APB6bRVbv81hqyLAl,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-8.0-5.0-0.4,0,,,0,,,,,,,,4,,,,,,,,,5,,,,,,,7,,,7,,,,,DEBUGV2,,45,digitPresentation,,,,,25099,0.43,271,html-keyboard-response,,,,,,,,2562
DEBUGV2,2xRMKKl2I58XdxasQlDe,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1809).jpg,0.0-7.0-2.0-0.22,0,True,True,0,,True,True,False,True,True,True,3,3,4,6,0,,,1,,,,,,,,,images/1 (1809).jpg,Dn+1,Dn,,23,23,0,,DEBUGV2,,,initial_study,27,27,5,257,23710,0.41,181,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,32vK8gh5P7LrYVP9uqiq,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-7.0-5.0-0.2,0,,,0,,,,,,,,3,,,,,,,,,3,,,,,,,6,,,6,,,,,DEBUGV2,,54,digitPresentation,,,,,23848,0.41,193,html-keyboard-response,,,,,,,,2562
DEBUGV2,35KxuHSE21TKVBOYNVqE,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (139).jpg,0.0-10.0-10.0-0.14,0,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,,,,,images/1 (139).jpg,B,B,,15,15,0,,DEBUGV2,,,initialTest_response,15,15,0,319,28000,0.48,445,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,37vvx92zMgUMRo1qTXxm,0,True,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (2255).jpg,0.0-14.0-10.0-0.4,0,True,True,0,False,False,False,False,True,True,False,10,10,0,7,0,,,1,,,,0,,,,,images/1 (2255).jpg,Fnn+1,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,5,5,0,338,32754,0.56,739,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
DEBUGV2,39P6qucWRfhn81K6oC3f,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (714).jpg,0.0-13.0-2.0-0.23,0,False,True,0,,True,True,False,True,True,False,9,9,0,,0,,,1,,,,,,,,,images/1 (714).jpg,B,B,,24,24,0,,DEBUGV2,,,initial_study,2,2,0,0,31178,0.53,638,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,3BtVxtrwQV7m39FxwHrn,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-6.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,DEBUGV2,,,fixation,,,,,22592,0.39,114,html-keyboard-response,,,,,,,,2562
DEBUGV2,3CzTMcE7WXG1ztMi8tjv,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (2398).jpg,0.0-11.0-10.0-0.4,0,True,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (2398).jpg,B,B,,25,25,0,,DEBUGV2,,,initialTest_response,5,5,0,35,29017,0.49,511,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,3GFloVFADVIv7s1uJrgY,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (2109).jpg,0.0-5.0-2.0-0.27,0,False,True,0,,True,True,False,False,False,False,1,1,0,,0,,,1,,,,,,,,,images/1 (2109).jpg,A,A,,28,28,0,,DEBUGV2,,,initial_study,0,0,0,0,21327,0.37,34,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,3PIbNl9FunJejRp3MHuC,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2090).jpg,0.0-12.0-2.0-0.27,0,True,True,0,,True,True,False,True,True,False,8,8,0,1,0,,,1,,,,,,,,,images/1 (2090).jpg,B,B,,28,28,0,,DEBUGV2,,,initial_study,10,10,0,1,29968,0.51,566,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,3TOKmlnIUVhUybI6i6hI,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1350).jpg,0.0-11.0-2.0-0.16,0,True,True,0,,True,True,False,False,False,False,7,7,0,2,0,,,1,,,,,,,,,images/1 (1350).jpg,A,A,,17,17,0,,DEBUGV2,,,initial_study,0,0,0,89,28596,0.49,479,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,3ipsrRMRCqFvdfeIbikZ,0,True,,,2,r,False,,False,,f,T_foil,3,,1728,DEBUGV2,1 (2181).jpg,0.0-10.0-10.0-0.0,0,True,False,0,False,False,True,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (2181).jpg,Cn,Cn,,0,1,0,,DEBUGV2,,,initialTest_response,1,0,1,416,27662,0.47,431,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
DEBUGV2,3lfMKUQPYlO7VY5Duorr,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (384).jpg,0.0-8.0-2.0-0.17,0,True,True,0,,True,True,False,True,True,False,4,4,0,2,0,,,1,,,,,,,,,images/1 (384).jpg,B,B,,18,18,0,,DEBUGV2,,,initial_study,2,2,0,101,24879,0.43,252,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,3lugGVQseoejlJUZOCxU,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (2081).jpg,0.0-6.0-10.0-0.27,0,False,True,0,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,0,,,,,images/1 (2081).jpg,B,B,,27,27,0,,DEBUGV2,,,initialTest_response,28,28,0,0,23350,0.40,154,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,3pZntRHVVyGnGf7BO9Jm,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1003).jpg,0.0-5.0-2.0-0.22,0,True,True,0,,True,True,False,False,False,False,1,1,0,3,0,,,1,,,,,,,,,images/1 (1003).jpg,A,A,,23,23,0,,DEBUGV2,,,initial_study,0,0,0,153,21251,0.36,29,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,3sI1Lmc4H7djy9qHAjFh,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (371).jpg,0.0-7.0-10.0-0.20,0,True,False,0,False,False,False,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (371).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,21,0,21,303,24420,0.42,223,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,3uAJmr5cSimQEIo8YxZ3,0,True,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (963).jpg,0.0-10.0-10.0-0.17,0,False,True,0,False,False,False,False,True,True,True,6,6,7,,0,,,1,,,,0,,,,,images/1 (963).jpg,Fnn+1,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,18,18,8,0,28067,0.48,448,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
DEBUGV2,3xJOenVACCYQFz3OWSY6,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-9.0-7.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,DEBUGV2,,,promptfeedback,,,,,26396,0.45,352,html-keyboard-response,,,,,,,,2562
DEBUGV2,3yR9UTNwVwx8Ybsa9dbh,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1749).jpg,0.0-5.0-10.0-0.25,0,True,True,0,False,False,False,False,True,True,False,1,1,False,9,0,,,1,,,,0,,,,,images/1 (1749).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,26,26,0,407,22085,0.38,76,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,40Ujx18pnUpEsODZCABJ,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1181).jpg,0.0-8.0-10.0-0.10,0,True,True,0,False,False,False,False,True,True,False,4,4,False,3,0,,,1,,,,0,,,,,images/1 (1181).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,11,11,0,116,25419,0.43,289,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,44yr3QgUJqH8oPHvdXlo,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (633).jpg,0.0-14.0-2.0-0.22,0,True,True,0,,True,True,False,False,False,False,10,10,0,3,0,,,1,,,,,,,,,images/1 (633).jpg,A,A,,23,23,0,,DEBUGV2,,,initial_study,0,0,0,133,32408,0.55,713,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,48NeArXGkGor0HSGdMCV,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1767).jpg,0.0-6.0-2.0-0.14,0,False,True,0,,True,True,False,True,True,False,2,2,0,,0,,,1,,,,,,,,,images/1 (1767).jpg,B,B,,15,15,0,,DEBUGV2,,,initial_study,9,9,0,0,22390,0.38,97,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,4CcN4gWiLEmGvS12zQdK,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (2159).jpg,0.0-9.0-10.0-0.29,0,True,False,0,False,False,False,False,True,False,True,5,4,5,,0,,,2,,,,0,,,,,images/1 (2159).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,30,0,30,273,27090,0.46,384,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,4F5ylLP7CBYRjRxZOtDQ,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (551).jpg,0.0-6.0-2.0-0.11,0,False,True,0,,True,True,False,False,False,False,2,2,0,,0,,,1,,,,,,,,,images/1 (551).jpg,A,A,,12,12,0,,DEBUGV2,,,initial_study,0,0,0,0,22356,0.38,94,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,4Jy2jSJTuer6N0nop3D0,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1341).jpg,0.0-10.0-2.0-0.7,0,True,True,0,,True,True,False,True,True,False,6,6,0,3,0,,,1,,,,,,,,,images/1 (1341).jpg,B,B,,8,8,0,,DEBUGV2,,,initial_study,28,28,0,118,27214,0.46,394,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
